movie_title,genres,content,rating,movie_id,review_id,author,created_at,cleaned_text,category,annotator1,annotator2,ann1_label,ann2_label,ground_truth
Scream 7,"['Horror', 'Mystery', 'Crime']","By far the worst in the series and shockingly lazy, though I guess some of the kills were at least okay. But everything else was trash, I get that Neve Campbell and Courtney Cox (both served as executive producers) were there for the paycheck, and that's fine but you can see it on screen. Also, the inclusion of Mindy and Chad was utterly pointless and they looked like they didn't want to be there (wondering if they were contractually obligated); they weren't all that great characters to begin with and added absolutely nothing to the movie.

For her part Isabel May was fine as Sidney's daughter and Joel McHale had some okay I guess but, and this goes to the laziness, it was obvious they made basically no changes to the script when Patrick Dempsey (wisely) turned the role down.

But perhaps the most shocking thing is how bad the script was. Sure, Kevin Williamson was never an amazing writer save for the 1996 original Scream, but I thought the dialogue was so bad and the ultimate reveal was so dumb, with one being patently obvious and the other just laughable especially with the reveal of the haphazard motives.

Before this, it was a tie between Scream 3 and Scream 6 of the worst in the series, but this one puts both to shame. No amount of nostalgia could save this. I have absolutely zero desire to see it again and hope they just let the franchise die. **1.75/5**",3.0,1159559,69a12d264cefcd7244cf9e59,JPV852,2026-02-27T05:35:34.241Z,far worst series shockingly lazy though guess kills least okay everything else trash get neve campbell courtney cox served executive producers paycheck thats fine see screen also inclusion mindy chad utterly pointless looked like didnt want wondering contractually obligated werent great characters begin added absolutely nothing movie part isabel may fine sidneys daughter joel mchale okay guess goes laziness obvious made basically changes script patrick dempsey wisely turned role perhaps shocking thing bad script sure kevin williamson never amazing writer save 1996 original scream thought dialogue bad ultimate reveal dumb one patently obvious laughable especially reveal haphazard motives tie scream 3 scream 6 worst series one puts shame amount nostalgia could save absolutely zero desire see hope let franchise die 1755,"Horror, Mystery, Crime",-4.0,-2.0,negative,negative,negative
Scream 7,"['Horror', 'Mystery', 'Crime']","Yeah, yeah, yeah, you're supposed to hate this because the left is boycotting it for.... reasons that make no real sense, but that's sort of the drill isn't it?  If it ain't woke, review bomb it.

And, to some extent the hate is a bit justified, it's not much better than Scream 3, but it's not as bad as Scream VI which, let's be honest, was yet another political lecture pretending to be entertainment.  And that lack of politics in 7, that is probably the cause of the hate and the boycott.

And it being about as good as Scream 3, well, when Scream 3 came out it SUCKED.  But it's 2026, and in 2026 a movie like that is actually pretty pretty good in comparison to the absolute preachy lecturing gutter trash that has been nearly every movie for the past decade in a half.

So what do you get?  A pretty basic by the numbers horror movie with a twist you see coming like most every other pretty basic by the numbers horror movie.  But you just get a horror movie, and it's just made to entertain.  And in the era of politically partisan shreiking in absolutely everything, that is sort of a breath of fresh air.",10.0,1159559,69a65c50348df68f5197db0e,GenerationofSwine,2026-03-03T03:58:08.652Z,yeah yeah yeah youre supposed hate left boycotting reasons make real sense thats sort drill isnt aint woke review bomb extent hate bit justified much better scream 3 bad scream vi lets honest yet another political lecture pretending entertainment lack politics 7 probably cause hate boycott good scream 3 well scream 3 came sucked 2026 2026 movie like actually pretty pretty good comparison absolute preachy lecturing gutter trash nearly every movie past decade half get pretty basic numbers horror movie twist see coming like every pretty basic numbers horror movie get horror movie made entertain era politically partisan shreiking absolutely everything sort breath fresh air,"Horror, Mystery, Crime",2.0,3.0,positive,positive,positive
Scream 7,"['Horror', 'Mystery', 'Crime']","Too splatter in my opinion. The suspense level is quite good but the ending has been quite disappointing to me.
It could have been much better.",5.5,1159559,69a69b09e005de48048dd194,FinixFighter,2026-03-03T08:25:45.448Z,splatter opinion suspense level quite good ending quite disappointing could much better,"Horror, Mystery, Crime",1.0,-1.0,positive,negative,neutral
Scream 7,"['Horror', 'Mystery', 'Crime']","I had very low expectations for this, so maybe thats why at times I was surprised to find it was quite good. Scary? Well no, not really, and of course Ghostface has all the nimble dexterity and immortality features of a baddie from a Scooby Do cartoon so you can guess that there are at least two of them operating in cahoots. Given that was all going to be pre-programmed from the start, I thought Kevin Williamson did just a little better than anticipated with this. The new target for our Munchian terror is Tatum (Isabel May), the teenage daughter of the now battle-hardened Sidney (Neve Campbell) and her police chief husband Mark (Joel McHale). Sidney gets a series of threatening video calls from Stu Macher (Matthew Lillard) promising vengeance on her and her family. Isnt he meant to be dead? Well regardless, soon the body count is starting to mount up and nobody knows just who they can trust. From here on in the wheels dont so much come off as follow an increasingly preposterous plot line that once again reminds me that if you are the boy(friend) in any of these movies, then you have no more chance of survival than the men in the red shirts did in an edition of Star Trek. Gale (Courtney Cox) shows up to offer an helping hand and some luring airtime, but adds little as we head to a denouement that is based on the least likely candidate from the few left standing as the entire town smoulders in its own wreckage. These films deliver what they say on the can, and if you approach this in the spirit of been there and seen that, then this is no worse than the average production-line horror enterprises that Blumhouse churn out each month and I think you can safely assume that there will be a Scream Ate.",6.0,1159559,69aaf8ce0fe4ac744aa58e52,CinemaSerf,2026-03-06T15:54:54.501Z,low expectations maybe thats times surprised find quite good scary well really course ghostface nimble dexterity immortality features baddie scooby do cartoon guess least two operating cahoots given going preprogrammed start thought kevin williamson little better anticipated new target munchian terror tatum isabel may teenage daughter battlehardened sidney neve campbell police chief husband mark joel mchale sidney gets series threatening video calls stu macher matthew lillard promising vengeance family isnt meant dead well regardless soon body count starting mount nobody knows trust wheels dont much come follow increasingly preposterous plot line reminds boyfriend movies chance survival men red shirts edition star trek gale courtney cox shows offer helping hand luring airtime adds little head denouement based least likely candidate left standing entire town smoulders its wreckage films deliver say approach spirit seen worse average productionline horror enterprises blumhouse churn month think safely assume scream ate,"Horror, Mystery, Crime",2.0,2.0,positive,positive,positive
Mercy,"['Science Fiction', 'Action', 'Thriller']","Sometimes even the most ardent cinephiles need to take a break from serious movie watching with a big, dopey action-adventure thriller that has about as much meaningful substance as a supersized bucket of over-buttered popcorn has in nutritional value. And that hankering is nicely satisfied here by the latest release from director Timur Bekmambetov, a guilty pleasure offering that plays like an AI-driven knock-off of Minority Report (2002) set in a crime-ridden version of Los Angeles of the near future. To counter a spike in acts of violence, the City of Angels has established a new judicial system known as the Mercy Court, a legal forum in which artificial intelligence jurists conduct proceedings based on the principle of swift justice, playing the often-maligned (but, here, warmly welcomed) combined roles of judge, jury and executioner. Defendants have 90 minutes to overcome the de facto presumption of their guilt (a reversal of the time-honored precept of innocent until proven guilty), a failure at which can readily result in the immediate administration of a death sentence. During their trials, defendants have unfettered access to a wealth of computer-based legal resources and wide-ranging surveillance records to prove their innocence, but judges take a hard-line just the facts approach to their analyses and rulings, leaving little room for legal latitude. And, with the clock ticking, any attempts at making ones case must, of necessity, proceed quickly. In this story, the veracity of the system gets put to the test in a big way when Det. Chris Raven (Chris Pratt), a strong proponent who pushed for the adoption of the Mercy Court, is tried for the grisly murder of his wife, Nicole (Annabelle Wallis), a crime that he insists he didnt commit but that he also cant remember. The presiding jurist in his case, Judge Maddox (Rebecca Ferguson), perfunctorily carries out her duties in line with the rigid limitations of her programming, an approach that leaves the often-frustrated officer grasping at straws to prove his innocence as his time quickly runs out. The result is the unfolding of a complicated scenario peppered with blind alleys, misdirections and surprise revelations, some of which admittedly may seem wholly implausible and suitably over the top. But, then, this is also the kind of thriller that inherently calls on viewers to suspend logic as the wild and woolly plot plays out, one that features its share of rapid-fire action and some of the best vehicular chase scenes since Speed (1994). Granted, Mercy is far from groundbreaking cinema, and one shouldnt expect that upon entering the theater. Nevertheless, its a fun, mindless midwinter thrill ride that throws in another cautionary tale about the perils of questionable technology and an out-of-control police state to provide a dash of contemporary relevance. In any event, when it comes to this one, set your sights low and dont take it too seriously, but, by all means, have a good time and enjoy the ride.",6.0,1236153,697361a1c29174e95baee0e8,Brent Marchant,2026-01-23T11:55:13.939Z,sometimes even ardent cinephiles need take break serious movie watching big dopey actionadventure thriller much meaningful substance supersized bucket overbuttered popcorn nutritional value hankering nicely satisfied latest release director timur bekmambetov guilty pleasure offering plays like aidriven knockoff minority report 2002 set crimeridden version los angeles near future counter spike acts violence city angels established new judicial system known mercy court legal forum artificial intelligence jurists conduct proceedings based principle swift justice playing oftenmaligned warmly welcomed combined roles judge jury executioner defendants 90 minutes overcome de facto presumption guilt reversal timehonored precept innocent proven guilty failure readily result immediate administration death sentence trials defendants unfettered access wealth computerbased legal resources wideranging surveillance records prove innocence judges take hardline just facts approach analyses rulings leaving little room legal latitude clock ticking attempts making ones case must necessity proceed quickly story veracity system gets put test big way det chris raven chris pratt strong proponent pushed adoption mercy court tried grisly murder wife nicole annabelle wallis crime insists didnt commit also cant remember presiding jurist case judge maddox rebecca ferguson perfunctorily carries duties line rigid limitations programming approach leaves oftenfrustrated officer grasping straws prove innocence time quickly runs result unfolding complicated scenario peppered blind alleys misdirections surprise revelations admittedly may seem wholly implausible suitably top also kind thriller inherently calls viewers suspend logic wild woolly plot plays one features share rapidfire action best vehicular chase scenes since speed 1994 granted mercy far groundbreaking cinema one shouldnt expect upon entering theater nevertheless its fun mindless midwinter thrill ride throws another cautionary tale perils questionable technology outofcontrol police state provide dash contemporary relevance event comes one set sights low dont take seriously means good time enjoy ride,"Science Fiction, Action, Thriller",2.0,1.0,positive,positive,positive
Mercy,"['Science Fiction', 'Action', 'Thriller']","When detective Raven (Chris Pratt) wakes up, hes shocked to find himself strapped to a chair and somewhat hungover. All he has for company is the rather assertive image of Judge Maddox (Rebecca Ferguson) on a screen before him telling him that he has been arraigned on a charge of murdering his wife (Annabelle Wallis) and is now subject to the automated Mercy justice system. This involves AI evaluating multiple sources of information and working out the probability that he committed the crime. His rate is up around the 97% mark and so it is looking like he is toast. Of course he denies the crime, and so he is given ninety minutes to review all the evidence, footage and interviews and to carry out some questioning of his own to try to prove that he is innocent. What now ensues sees him backtrack over a weekend where we discover some home truths about this policeman and he discovers some about himself, his marriage and his best friend. I recently watched Incident (2023), a real-time documentary that illustrates just how much of our lives are truly being filmed and recorded. Add to that, this fictional but not entirely improbable society that legally obliges us all to sign up our devices and social media accounts to a cloud that leaves nothing private or beyond the reach of the authorities, and we have something of the Orwellian about this plot. Thats the premise, and for a while our captive Pratt and his electronic judge/jury and juicer make for quite a compelling critique on just where things might be going if we dont stop relying on the internet for everything we do. Sadly, though, once the story is teed up for us, the batteries run out fairly quickly and this descends into a fairly formulaic drama that weve all seen loads of times before, before a denouement that hadnt any of the courage of its earlier, much more menacing, convictions. Its a perfectly watchable, wordy, television thriller, but I left the cinema feeling really quite underwhelmed.",6.0,1236153,6975f1620f150cbbc8088896,CinemaSerf,2026-01-25T10:33:06.224Z,detective raven chris pratt wakes hes shocked find strapped chair somewhat hungover company rather assertive image judge maddox rebecca ferguson screen telling arraigned charge murdering wife annabelle wallis subject automated mercy justice system involves ai evaluating multiple sources information working probability committed crime rate around 97 mark looking like toast course denies crime given ninety minutes review evidence footage interviews carry questioning try prove innocent ensues sees backtrack weekend discover home truths policeman discovers marriage best friend recently watched incident 2023 realtime documentary illustrates much lives truly filmed recorded add fictional entirely improbable society legally obliges us sign devices social media accounts cloud leaves nothing private beyond reach authorities something orwellian plot thats premise captive pratt electronic judgejury juicer make quite compelling critique things might going dont stop relying internet everything sadly though story teed us batteries run fairly quickly descends fairly formulaic drama weve seen loads times denouement hadnt courage its earlier much menacing convictions its perfectly watchable wordy television thriller left cinema feeling really quite underwhelmed,"Science Fiction, Action, Thriller",0.0,0.0,neutral,neutral,neutral
Mercy,"['Science Fiction', 'Action', 'Thriller']","Full review: https://movieswetextedabout.com/mercy-movie-review-chris-pratt-and-rebecca-fergusons-talent-cant-save-a-careless-execution-of-a-fascinating-premise/

Rating: C-

""Mercy is an experience that sits between a fascinating premise and a careless execution, presenting a scenario of algorithmic justice that gets lost in narrative contradictions and plot conveniences. Although the performances of Chris Pratt and Rebecca Ferguson offer some stability, and the tension levels are maintained by an effective score and competent visual effects, the movie fails to deepen the ethical implications of total surveillance and technological inequality. It leaves behind a somewhat confusing reminder that no matter how much we try to automate the truth, justice without the context of human fragility is just a line of code devoid of a soul.""",4.0,1236153,6981013e571c12d0b4382ad7,Manuel S?o Bento,2026-02-02T19:55:42.081Z,full review httpsmovieswetextedaboutcommercymoviereviewchrisprattandrebeccafergusonstalentcantsaveacarelessexecutionofafascinatingpremise rating c mercy experience sits fascinating premise careless execution presenting scenario algorithmic justice gets lost narrative contradictions plot conveniences although performances chris pratt rebecca ferguson offer stability tension levels maintained effective score competent visual effects movie fails deepen ethical implications total surveillance technological inequality leaves behind somewhat confusing reminder matter much try automate truth justice without context human fragility line code devoid soul,"Science Fiction, Action, Thriller",-2.0,-1.0,negative,negative,negative
Mercy,"['Science Fiction', 'Action', 'Thriller']","The cast is good, but the AI ??thing is a bit annoying. Overall, it's a film that takes place in a single location. The guy uses all the AI's capabilities to avoid being judged, and he's the one who created the AI. Still, I got bored after a while. I like science fiction. This film is neither bad nor very good; I'd give it a 5 out of 10. To be honest, I didn't like it very much.",5.0,1236153,6997c3cf15ddabfd77c99426,Enes,2026-02-20T02:15:43.617Z,cast good ai ??thing bit annoying overall film takes place single location guy uses ais capabilities avoid judged hes one created ai still got bored like science fiction film neither bad good id give 5 10 honest didnt like much,"Science Fiction, Action, Thriller",-1.0,0.0,negative,neutral,negative
Mercy,"['Science Fiction', 'Action', 'Thriller']","**An** **Absolute Overdose of Suspense: When AI Starts Thinking Like Us**

**""Mercy (2026)""**is a masterpiece of modern suspense. If you are looking for a thriller that keeps you on the edge of your seat while making you question the future of technology, this is it.

**The Human-AI Connection:**
The core of this movie is the unique bond between AI and humans. It brilliantly shows that it's not just humans who fail; even an advanced AI can make mistakes and, more importantly, learn from them. The way the AI starts to process emotions and think like a human is both fascinating and terrifying.

**The Mind-Bending Twists (Spoilers):**
The plot is a total adrenaline rush. Just when you think you've figured out the murder, the movie hits you with a massive twist: the goal wasn't just a simple killing, but the destruction of the **'Mercy'** AI system itself.

The most heartbreaking part was the reveal about Chriss brother. His death was completely unnecessary and happened only because Inspector Jaq threw away the mobile phone. She sacrificed a human life just to keep the Mercy system running and **""perfect.""** Its a chilling reminder that humans can be more cold-hearted than machines.

**Visuals & Realism:**
The visuals are stunning and feel incredibly fresh. Setting the timeline in 2029 makes the story feel very realistic and grounded, especially with how fast AI is evolving in our real world today. The story is unique, and the pacing is perfect.

**Final Thoughts:**
I give this a 90 Scores . Its an amazing, entertaining, and thought-provoking film. Its not just a movie; its a look into a future that might be closer than we think. Highly recommended!",9.0,1236153,6999d3567f1ea85e026a311c,Kashifzia,2026-02-21T15:46:30.232Z,absolute overdose suspense ai starts thinking like us mercy 2026is masterpiece modern suspense looking thriller keeps edge seat making question future technology humanai connection core movie unique bond ai humans brilliantly shows humans fail even advanced ai make mistakes importantly learn way ai starts process emotions think like human fascinating terrifying mindbending twists spoilers plot total adrenaline rush think youve figured murder movie hits massive twist goal wasnt simple killing destruction mercy ai system heartbreaking part reveal chriss brother death completely unnecessary happened inspector jaq threw away mobile phone sacrificed human life keep mercy system running perfect its chilling reminder humans coldhearted machines visuals realism visuals stunning feel incredibly fresh setting timeline 2029 makes story feel realistic grounded especially fast ai evolving real world today story unique pacing perfect final thoughts give 90 scores its amazing entertaining thoughtprovoking film its movie its look future might closer think highly recommended,"Science Fiction, Action, Thriller",5.0,4.0,positive,positive,positive
Hellfire,"['Action', 'Thriller']","*spoilers*
You sometimes have movies that are a bit predictable. At some point you can tell how the movie will end. If you've ever seen any episode of the A-Team, you recognize the plot here and can predict pretty much everything. A small town, where the town folk are bullied by a wealthy man with his goons. Hundreds of bullets fired, no one hit (except for the one shot that matters from the protagonist). The one thing that was really missing was where the A-Team would enter a shed filled with empty paint cans and a welding machine and come out with an improvised tank. In Hellfire, however, people do get killed. Other than that, it's just a long A-Team episode. Without Face, Murdock, B.A. and Hannibal :'-(",5.0,1088434,69981d92a52d9159d3666705,mblom,2026-02-20T08:38:42.192Z,spoilers sometimes movies bit predictable point tell movie end youve ever seen episode ateam recognize plot predict pretty much everything small town town folk bullied wealthy man goons hundreds bullets fired one hit except one shot matters protagonist one thing really missing ateam would enter shed filled empty paint cans welding machine come improvised tank hellfire however people get killed long ateam episode without face murdock ba hannibal,"Action, Thriller",-1.0,0.0,negative,neutral,negative
Zootopia 2,"['Animation', 'Comedy', 'Adventure', 'Family', 'Mystery']","FULL SPOILER-FREE REVIEW @ https://movieswetextedabout.com/zootopia-2-movie-review-disney-proves-it-can-still-make-sequels-with-soul-and-purpose/

Rating: A-

""Zootopia 2 asserts itself as a worthy and even necessary sequel, overcoming the natural loss of the novelty factor with a narrative that dares to dig deeper into the imperfect foundations of its utopia.

Although the mystery doesn't reach the suspenseful peaks of its predecessor, the film makes up for it with dazzling visual evolution, a voice cast in a state of grace, and a mature exploration of the partnership between Judy and Nick. It's a movie that entertains as much as it provokes thought, refusing to offer easy answers to complex problems like historical erasure and social exclusion.

More than just a simple animated adventure, this is a story about the responsibility to remember and correct, inspiring us to believe that building a better world requires the courage to look back so we can, finally, move forward together.""",8.0,1084242,69277274222e5a1e2e3716b3,Manuel S?o Bento,2025-11-26T21:34:44.098Z,full spoilerfree review httpsmovieswetextedaboutcomzootopia2moviereviewdisneyprovesitcanstillmakesequelswithsoulandpurpose rating zootopia 2 asserts worthy even necessary sequel overcoming natural loss novelty factor narrative dares dig deeper imperfect foundations utopia although mystery doesnt reach suspenseful peaks predecessor film makes dazzling visual evolution voice cast state grace mature exploration partnership judy nick movie entertains much provokes thought refusing offer easy answers complex problems like historical erasure social exclusion simple animated adventure story responsibility remember correct inspiring us believe building better world requires courage look back finally move forward together,"Animation, Comedy, Adventure, Family, Mystery",4.0,3.0,positive,positive,positive
